"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","condition","participant_id","comprehension_loop1_attempts","info_comprehension_attempts","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task","correct_response","response_label","correct","selected","rt_valid","key_press","foil"
"html-keyboard-response","43","602370","0.0-11.0-0.0-1.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","44","603832","0.0-11.0-0.1-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1461","img/Sandwich.png","0","word_selection","teban","teban","true","","","","kers"
"html-keyboard-response","45","605355","0.0-11.0-0.1-1.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","46","606767","0.0-11.0-0.2-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1409","img/Umbrella.png","0","word_selection","pilg","pilg","true","","","","kers"
"html-keyboard-response","47","608290","0.0-11.0-0.2-1.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","48","609616","0.0-11.0-0.3-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1325","img/Man.png","1","word_selection","kiv","kiv","true","","","","teban"
"html-keyboard-response","49","611124","0.0-11.0-0.3-1.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","50","613351","0.0-12.0-0.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2225","img/Woman.png","1","image_selection","img/Woman.png","img/Woman.png","true","","","","img/Man.png"
"html-keyboard-response","51","614870","0.0-12.0-0.0-1.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","52","616255","0.0-12.0-0.1-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1382","img/Man.png","1","image_selection","img/Man.png","img/Man.png","true","","","","img/Woman.png"
"html-keyboard-response","53","617773","0.0-12.0-0.1-1.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","54","620099","0.0-12.0-0.2-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2323","img/Umbrella.png","0","image_selection","img/Umbrella.png","img/Umbrella.png","true","","","","img/Sandwich.png"
"html-keyboard-response","55","621620","0.0-12.0-0.2-1.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","56","623163","0.0-12.0-0.3-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1539","img/Sandwich.png","0","image_selection","img/Sandwich.png","img/Sandwich.png","true","","","","img/Man.png"
"html-keyboard-response","57","624674","0.0-12.0-0.3-1.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"html-keyboard-response","58","633776","0.0-13.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","9101","
      <p style=""font-size:24px;"">Now it's time to learn some adjectives...</p>
       <p style=""font-size:24px;"">Look at the image in each case and try to learn the word that goes with it.</p>
      <p style=""font-size:22px;""><i>Press any key when you're ready.</i></p>
    "," ","","","","","","","",""
"image-keyboard-response","59","640800","0.0-14.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","60","647315","0.0-14.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallWoman.png","null","exposure","","","","","false","",""
"image-keyboard-response","61","653842","0.0-14.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BadUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","62","660348","0.0-14.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","63","666873","0.0-14.0-0.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BadSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","64","673380","0.0-14.0-0.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigWoman.png","null","exposure","","","","","false","",""
"image-keyboard-response","65","679892","0.0-14.0-0.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigMan.png","null","exposure","","","","","false","",""
"image-keyboard-response","66","686408","0.0-14.0-0.7","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","67","692917","0.0-14.0-0.8","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","68","699442","0.0-14.0-0.9","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallMan.png","null","exposure","","","","","false","",""
"image-keyboard-response","69","705966","0.0-14.0-0.10","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","70","712471","0.0-14.0-0.11","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodUmbrella.png","null","exposure","","","","","false","",""
"image-button-response","71","717044","0.0-15.0-0.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","4056","img/SmallMan.png","0","word_selection","kas","pir","false","","","","pir"
"html-keyboard-response","72","718565","0.0-15.0-0.0-1.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","73","721047","0.0-15.0-0.1-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2479","img/SmallMan.png","1","word_selection","kas","kas","true","","","","pir"
"html-keyboard-response","74","722563","0.0-15.0-0.1-1.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","75","726466","0.0-15.0-0.2-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3900","img/BadSandwich.png","1","word_selection","turu","kas","false","","","","kas"
"html-keyboard-response","76","727981","0.0-15.0-0.2-1.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","77","729127","0.0-15.0-0.3-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1143","img/BadSandwich.png","0","word_selection","turu","turu","true","","","","kas"
"html-keyboard-response","78","730642","0.0-15.0-0.3-1.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","79","734711","0.0-15.0-0.4-0.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","4067","img/BigSandwich.png","1","word_selection","pir","turu","false","","","","turu"
"html-keyboard-response","80","736219","0.0-15.0-0.4-1.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","81","737763","0.0-15.0-0.5-0.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1542","img/BigSandwich.png","0","word_selection","pir","pir","true","","","","turu"
"html-keyboard-response","82","739268","0.0-15.0-0.5-1.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","83","742240","0.0-15.0-0.6-0.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2970","img/GoodSandwich.png","1","word_selection","tan","tan","true","","","","kas"
"html-keyboard-response","84","743760","0.0-15.0-0.6-1.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","85","747227","0.0-15.0-0.7-0.7","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3465","img/GoodUmbrella.png","0","word_selection","tan","pir","false","","","","pir"
"html-keyboard-response","86","748738","0.0-15.0-0.7-1.7","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","87","750246","0.0-15.0-0.8-0.8","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1506","img/GoodUmbrella.png","1","word_selection","tan","tan","true","","","","pir"
"html-keyboard-response","88","751774","0.0-15.0-0.8-1.8","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","89","755629","0.0-15.0-0.9-0.9","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3854","img/BigWoman.png","1","word_selection","pir","kas","false","","","","kas"
"html-keyboard-response","90","757157","0.0-15.0-0.9-1.9","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","91","759477","0.0-15.0-0.10-0.10","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2318","img/BigWoman.png","0","word_selection","pir","pir","true","","","","kas"
"html-keyboard-response","92","760993","0.0-15.0-0.10-1.10","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","93","763887","0.0-15.0-0.11-0.11","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2891","img/BadUmbrella.png","1","word_selection","turu","turu","true","","","","pir"
"html-keyboard-response","94","765398","0.0-15.0-0.11-1.11","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","95","768639","0.0-15.0-0.12-0.12","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3239","img/SmallWoman.png","0","word_selection","kas","kas","true","","","","pir"
"html-keyboard-response","96","770160","0.0-15.0-0.12-1.12","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","97","773295","0.0-15.0-0.13-0.13","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3132","img/BigUmbrella.png","0","word_selection","pir","pir","true","","","","tan"
"html-keyboard-response","98","774815","0.0-15.0-0.13-1.13","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","99","776890","0.0-15.0-0.14-0.14","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2073","img/SmallUmbrella.png","1","word_selection","kas","kas","true","","","","tan"
"html-keyboard-response","100","778421","0.0-15.0-0.14-1.14","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","101","780186","0.0-15.0-0.15-0.15","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1764","img/SmallSandwich.png","1","word_selection","kas","kas","true","","","","pir"
"html-keyboard-response","102","781713","0.0-15.0-0.15-1.15","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","103","785266","0.0-15.0-0.16-0.16","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3551","img/BigMan.png","0","word_selection","pir","tan","false","","","","tan"
"html-keyboard-response","104","786774","0.0-15.0-0.16-1.16","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","105","787910","0.0-15.0-0.17-0.17","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","1134","img/BigMan.png","1","word_selection","pir","pir","true","","","","tan"
"html-keyboard-response","106","789425","0.0-15.0-0.17-1.17","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"html-keyboard-response","107","792080","0.0-16.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2653","
      <p style=""font-size:24px;"">Now let's put words together...</p>
      <p style=""font-size:22px;""><i>Press any key when you're ready.</i></p>


    ","enter","","","","","","","",""
"image-keyboard-response","108","799094","0.0-17.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallWoman.png","null","exposure","","","","","false","",""
"image-keyboard-response","109","805620","0.0-17.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","110","812133","0.0-17.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/GoodUmbrella.png","null","exposure","","","","","false","",""
"image-keyboard-response","111","818654","0.0-17.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BigMan.png","null","exposure","","","","","false","",""
"image-keyboard-response","112","825160","0.0-17.0-0.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/BadSandwich.png","null","exposure","","","","","false","",""
"image-keyboard-response","113","831686","0.0-17.0-0.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/SmallUmbrella.png","null","exposure","","","","","false","",""
"image-button-response","114","835739","0.0-18.0-0.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3550","img/BigMan.png","0","noun_phrase_selection","kiv pir","kiv pir","true","","","","pilg dan"
"html-keyboard-response","115","837257","0.0-18.0-0.0-1.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","116","840390","0.0-18.0-0.1-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3130","img/GoodUmbrella.png","1","noun_phrase_selection","pilg dan","pilg dan","true","","","","kers gas"
"html-keyboard-response","117","841907","0.0-18.0-0.1-1.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","118","844806","0.0-18.0-0.2-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2896","img/SmallWoman.png","0","noun_phrase_selection","kers gas","kers gas","true","","","","teban pir"
"html-keyboard-response","119","846315","0.0-18.0-0.2-1.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","120","848878","0.0-18.0-0.3-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2560","img/BadSandwich.png","0","noun_phrase_selection","teban turu","teban turu","true","","","","kers gas"
"html-keyboard-response","121","850400","0.0-18.0-0.3-1.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","122","853822","0.0-18.0-0.4-0.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3419","img/SmallUmbrella.png","0","noun_phrase_selection","pilg gas","pilg dan","false","","","","pilg dan"
"html-keyboard-response","123","855332","0.0-18.0-0.4-1.4","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/UnhappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Wrong!</p>","null","","","","","","","",""
"image-button-response","124","856315","0.0-18.0-0.5-0.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","980","img/SmallUmbrella.png","1","noun_phrase_selection","pilg gas","pilg gas","true","","","","pilg dan"
"html-keyboard-response","125","857829","0.0-18.0-0.5-1.5","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"image-button-response","126","859871","0.0-18.0-0.6-0.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","2039","img/BigSandwich.png","1","noun_phrase_selection","teban pir","teban pir","true","","","","pilg gas"
"html-keyboard-response","127","861388","0.0-18.0-0.6-1.6","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","<img src='img/HappyWomanCropped.png' style='max-width:150px; display:block; margin:0 auto 10px;'><p style='font-size:32px'>Correct!</p>","null","","","","","","","",""
"html-keyboard-response","128","864776","0.0-19.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","3387","
      <p style=""font-size:24px;"">Finally, let's see how some numbers work in Taneg...</p>
      <p style=""font-size:22px;""><i>Press any key when you're ready.</i></p>

    ","enter","","","","","","","",""
"image-keyboard-response","129","871798","0.0-20.0-0.0","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/2.png","null","exposure","","","","","false","",""
"image-keyboard-response","130","878309","0.0-20.0-0.1","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/4.png","null","exposure","","","","","false","",""
"image-keyboard-response","131","884831","0.0-20.0-0.2","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/4.png","null","exposure","","","","","false","",""
"image-keyboard-response","132","891338","0.0-20.0-0.3","663531819b6036524054c4f0","6a42e2df51d202e3a70b4753","6a42e39b371538610f309451","NonImmersiveDrogek","qra93d32mn","0","4","","","","","","null","img/2.png","null","exposure","","","","","false","",""
